Loop Gain Phase X,Loop Gain Phase Y
401754172.6172864,-89.78374081637878
411018515.3009416,-90.99427683410565
420496491.2240503,-92.21841503792352
430193026.7113997,-93.45686776820195
440113161.6874957,-94.71037519193722
450262052.2961417,-95.97970609589937
460644973.5804242,-97.26565882450109
471267322.2244983,-98.5690623808399
482134619.3585976,-99.89077771231221
493252513.4287276,-101.2316992014545
504626783.1325324,-102.5927563848711
516263340.4228628,-103.9749159225212
528168233.580605,-105.3791838424384
540347650.3583688,-106.8066080846082
552807921.1966671,-108.2582813700546
565555522.514261,-109.7353444211165
578597080.0743786,-111.2389895582577
591939372.4285581,-112.7704647008849
605589334.4399047,-114.3310777971352
619554060.8875935,-115.9222017071926
633840810.1544906,-117.5452795634836
648457007.9998099,-119.2018306276135
663410251.4187669,-120.8934566584555
678708312.5912343,-122.6218488004835
694359142.9214531,-124.3887949940111
710370877.1708976,-126.1961878903912
726751837.6864444,-128.0460332464886
743510538.7260405,-129.9404587434742
760655690.8841209,-131.8817231465738
778196205.6190755,-133.872225686483
796141199.8851167,-135.914515485883
814500000.8709581,-138.0113007915996
833282150.8477654,-140.1654576929804
852497412.1288995,-142.380037889217
872155772.1440296,-144.6582749506925
892267448.6302555,-147.0035883401766
912842894.9429336,-149.4195842725339
933892805.4889711,-151.9100522425884
955428121.2854092,-154.4789557763285
977460035.6461862,-157.1304156338759
1000000000.000036,-159.8686833438871
1023059729.842546,-162.6981025823852
1046651210.825464,-165.6230555419018
1070786704.986434,-168.6478911732518
1095478757.122371,-171.7768319998035
1120740201.30982,-175.0138563301187
1146584167.575664,-178.362553150442
1173024088.721656,-181.8259479979525
1200073707.306332,-185.4062998908045
1227747082.787914,-189.1048719951774
1256058598.831931,-192.9216823547848
1285022970.787356,-196.8552455574269
1314655253.33513,-200.9023213599014
1344970848.313073,-205.0576915229359
1375985512.721222,-209.313990288922
1407715366.911779,-213.6616159736463
1440176902.967912,-218.0887495837478
1473386993.275773,-222.581500248518
1507362899.294178,-227.1241863511365
1542122280.526523,-231.6997464100293
1577683203.699578,-236.2902572151236
1614064152.153953,-240.8775215997661
1651284035.451101,-245.4436778035986
1689362199.201851,-249.9717790153702
1728318435.121592,-254.4462963143482
1768172991.317323,-258.8535096808399
1808946582.811921,-263.1817672737699
1850660402.311093,-267.421609701145
1893336131.218615,-271.5657702629653
1936995950.905576,-275.6090722812025
1981662554.239492,-279.5482500084057
2027359157.37927,-283.3817204257259
2074109511.842172,-287.1093307822807
2121937916.84903,-290.7321023022146
2170869231.954144,-294.251985165957
2220928889.966421,-297.6716348664573
2272142910.168469,-300.9942155218807
2324537911.840525,-304.2232323891263
2378141128.096237,-307.3623932147545
2432980420.037495,-310.4154965552132
2489084291.235672,-313.3863442029149
2546481902.546799,-316.2786744930985
2605203087.268366,-319.0961131916836
2665278366.645644,-321.8421388825826
2726738965.735575,-324.5200600495021
2789616829.636478,-327.1330014016373
2853944640.092011,-329.6838973834774
2919755832.478008,-332.1754911603925
2987084613.18104,-334.6103376497047
3055965977.377709,-336.9908094929154
3126435727.223937,-339.3191050500486
3198530490.463687,-341.5972577455809
3272287739.466806,-343.8271462013353
3347745810.705864,-346.0105047411656
3424943924.682131,-348.1489339929821
3503922206.311042,-350.2439113244885
3584721705.777741,-352.2968009622175
3667384419.873553,-354.3088636998561
3751953313.824462,-356.2812660933748
3838472343.622959,-358.2150891191159
3926986478.874845,-360.111336249721
4017541726.172883,-361.9709409930903
4110185153.009435,-363.7947738182481
4204964912.240522,-365.5836485514533
4301930267.114017,-367.3383282608867
4401131616.874976,-369.0595305776249
4502620522.961436,-370.7479326112768
4606449735.804262,-372.4041753377273
4712673222.245004,-374.0288676206735
4821346193.585998,-375.622589828074
4932525134.287298,-377.1858970523529
5046267831.325347,-378.7193220442367
5162633404.228651,-380.2233777946056
5281682335.806074,-381.6985598559795
5403476503.583712,-383.1453483927926
5528079211.966695,-384.5642099948293
5655555225.142634,-385.9555992854089
5785970800.743812,-387.3199603008933
5919393724.285607,-388.6577277540267
6055893344.399075,-389.9693280434493
6195540608.875963,-391.2551802246084
6338408101.544934,-392.5156967617104
6484570079.998128,-393.7512842187077
6634102514.187699,-394.962343817045
6787083125.912374,-396.1492719161081
6943591429.214562,-397.3124604145615
7103708771.709008,-398.4522970560126
7267518376.864476,-399.5691656946494
7435105387.260438,-400.6634465157426
7606556908.841244,-401.7355161608318
7781962056.19079,-402.785747864133
7961411998.851202,-403.8145115090435
8145000008.709617,-404.8221737173459
8332821508.477691,-405.8090978134075
8524974121.289031,-406.7756438648601
8721557721.440332,-407.7221686572416
8922674486.302591,-408.6490256590185
9128428949.429373,-409.556564976736
9338928054.88975,-410.4451333118122
9554281212.854132,-411.3150738735484
9774600356.461903,-412.1667263695517
10000000000,-413.0004268934924
